sample_id	gene_id	seq_loc	description
SAMPLE_004763	FRAG_004763	hg38:10:37754043-37841681:-	87639
SAMPLE_004764	FRAG_004764	hg19:13:76341265-76361822:-	20558
SAMPLE_004765	FRAG_004765	hg38:14:143529114-143539364:-	10251
SAMPLE_004766	FRAG_004766	hg19:3:83781503-83847313:-	65811
SAMPLE_004767	FRAG_004767	hg38:14:8018990-8022468:-	3479
SAMPLE_004768	FRAG_004768	hg19:11:192072441-192097158:+	24718
SAMPLE_004769	FRAG_004769	hg38:5:162841457-162910762:+	69306
SAMPLE_004770	FRAG_004770	hg19:12:26543582-26558941:-	15360
SAMPLE_004771	FRAG_004771	hg38:11:34212705-34254925:+	42221
SAMPLE_004772	FRAG_004772	hg19:19:157290691-157319017:+	28327
SAMPLE_004773	FRAG_004773	hg38:8:75226403-75233334:-	6932
SAMPLE_004774	FRAG_004774	hg19:18:146305811-146405248:+	99438
SAMPLE_004775	FRAG_004775	hg38:X:155984398-156056847:-	72450
SAMPLE_004776	FRAG_004776	hg19:18:80871913-80958644:+	86732
SAMPLE_004777	FRAG_004777	hg38:13:11935370-12034474:-	99105
SAMPLE_004778	FRAG_004778	hg19:14:177603019-177615703:-	12685
SAMPLE_004779	FRAG_004779	hg38:9:14972996-15070631:+	97636
SAMPLE_004780	FRAG_004780	hg19:3:158921722-158934583:+	12862
SAMPLE_004781	FRAG_004781	hg38:4:12415176-12478193:-	63018
SAMPLE_004782	FRAG_004782	hg19:12:146482464-146536176:+	53713
SAMPLE_004783	FRAG_004783	hg38:9:159606122-159627436:+	21315
SAMPLE_004784	FRAG_004784	hg19:3:46199110-46243395:+	44286
SAMPLE_004785	FRAG_004785	hg38:21:189092042-189167122:+	75081
SAMPLE_004786	FRAG_004786	hg19:21:127249402-127252108:+	2707
SAMPLE_004787	FRAG_004787	hg38:Y:35000417-35093736:+	93320
SAMPLE_004788	FRAG_004788	hg19:Y:137817378-137907326:+	89949
SAMPLE_004789	FRAG_004789	hg38:14:183914927-183916118:-	1192
SAMPLE_004790	FRAG_004790	hg19:19:51345056-51441218:-	96163
SAMPLE_004791	FRAG_004791	hg38:18:16937459-16969141:-	31683
SAMPLE_004792	FRAG_004792	hg19:7:180014851-180095730:-	80880
SAMPLE_004793	FRAG_004793	hg38:7:79572750-79642426:-	69677
SAMPLE_004794	FRAG_004794	hg19:5:159583649-159637169:-	53521
SAMPLE_004795	FRAG_004795	hg38:19:73305838-73344041:+	38204
SAMPLE_004796	FRAG_004796	hg19:20:190758195-190775031:-	16837
SAMPLE_004797	FRAG_004797	hg38:9:163472149-163557626:-	85478
SAMPLE_004798	FRAG_004798	hg19:1:109862646-109878167:+	15522
SAMPLE_004799	FRAG_004799	hg38:Y:186569421-186603072:+	33652
SAMPLE_004800	FRAG_004800	hg19:19:173018958-173043621:+	24664
SAMPLE_004801	FRAG_004801	hg38:22:36553893-36587000:+	33108
SAMPLE_004802	FRAG_004802	hg19:8:13499485-13532751:+	33267
SAMPLE_004803	FRAG_004803	hg38:22:36691733-36743968:+	52236
SAMPLE_004804	FRAG_004804	hg19:9:155236229-155251488:+	15260
SAMPLE_004805	FRAG_004805	hg38:21:193531708-193559758:+	28051
SAMPLE_004806	FRAG_004806	hg19:X:111959363-111961665:+	2303
SAMPLE_004807	FRAG_004807	hg38:11:121010649-121038192:+	27544
SAMPLE_004808	FRAG_004808	hg19:5:174936335-175031771:+	95437
SAMPLE_004809	FRAG_004809	hg38:12:111361020-111404132:-	43113
SAMPLE_004810	FRAG_004810	hg19:22:183620540-183689047:-	68508
SAMPLE_004811	FRAG_004811	hg38:15:55102880-55190295:+	87416
SAMPLE_004812	FRAG_004812	hg19:7:95805548-95857061:+	51514
SAMPLE_004813	FRAG_004813	hg38:22:66167674-66254982:-	87309
SAMPLE_004814	FRAG_004814	hg19:16:118427310-118463709:+	36400
SAMPLE_004815	FRAG_004815	hg38:9:117311308-117312207:-	900
SAMPLE_004816	FRAG_004816	hg19:6:16996691-17005238:-	8548
SAMPLE_004817	FRAG_004817	hg38:17:55717851-55756239:-	38389
SAMPLE_004818	FRAG_004818	hg19:4:38768294-38806438:-	38145
SAMPLE_004819	FRAG_004819	hg38:9:115394382-115418088:+	23707
SAMPLE_004820	FRAG_004820	hg19:16:18527500-18597413:-	69914
SAMPLE_004821	FRAG_004821	hg38:12:173939547-173979786:+	40240
SAMPLE_004822	FRAG_004822	hg19:15:185799262-185826096:-	26835
SAMPLE_004823	FRAG_004823	hg38:16:73380800-73432495:+	51696
SAMPLE_004824	FRAG_004824	hg19:16:118609435-118638843:+	29409
SAMPLE_004825	FRAG_004825	hg38:1:174200020-174231245:-	31226
SAMPLE_004826	FRAG_004826	hg19:13:149108339-149137526:+	29188
SAMPLE_004827	FRAG_004827	hg38:4:194607104-194642687:-	35584
SAMPLE_004828	FRAG_004828	hg19:17:186195729-186229626:+	33898
SAMPLE_004829	FRAG_004829	hg38:9:139641685-139728467:-	86783
SAMPLE_004830	FRAG_004830	hg19:Y:6449123-6502537:+	53415
SAMPLE_004831	FRAG_004831	hg38:19:65753548-65768087:-	14540
SAMPLE_004832	FRAG_004832	hg19:9:180434854-180467373:+	32520
SAMPLE_004833	FRAG_004833	hg38:21:142821912-142887558:+	65647
SAMPLE_004834	FRAG_004834	hg19:5:88879506-88882570:-	3065
SAMPLE_004835	FRAG_004835	hg38:19:1392054-1437287:-	45234
SAMPLE_004836	FRAG_004836	hg19:7:30116182-30141240:-	25059
SAMPLE_004837	FRAG_004837	hg38:Y:68422319-68478503:-	56185
SAMPLE_004838	FRAG_004838	hg19:19:169804842-169831485:-	26644
SAMPLE_004839	FRAG_004839	hg38:22:152723926-152803274:-	79349
SAMPLE_004840	FRAG_004840	hg19:4:127662470-127712766:+	50297
SAMPLE_004841	FRAG_004841	hg38:8:13295264-13338324:-	43061
SAMPLE_004842	FRAG_004842	hg19:12:65737808-65800092:-	62285
SAMPLE_004843	FRAG_004843	hg38:16:116648218-116678546:+	30329
SAMPLE_004844	FRAG_004844	hg19:X:28700502-28710997:+	10496
SAMPLE_004845	FRAG_004845	hg38:8:12778074-12832408:+	54335
SAMPLE_004846	FRAG_004846	hg19:15:144607790-144662337:+	54548
SAMPLE_004847	FRAG_004847	hg38:4:148255116-148344869:-	89754
SAMPLE_004848	FRAG_004848	hg19:X:60252337-60270625:+	18289
SAMPLE_004849	FRAG_004849	hg38:7:26999635-27048745:+	49111
SAMPLE_004850	FRAG_004850	hg19:9:158705728-158707760:-	2033
SAMPLE_004851	FRAG_004851	hg38:4:173609159-173646412:-	37254
SAMPLE_004852	FRAG_004852	hg19:7:92486636-92499387:+	12752
SAMPLE_004853	FRAG_004853	hg38:20:26101440-26117507:-	16068
SAMPLE_004854	FRAG_004854	hg19:20:169874621-169945491:+	70871
SAMPLE_004855	FRAG_004855	hg38:2:185951142-186014032:-	62891
SAMPLE_004856	FRAG_004856	hg19:18:177441824-177464216:+	22393
SAMPLE_004857	FRAG_004857	hg38:16:111544134-111572991:-	28858
SAMPLE_004858	FRAG_004858	hg19:4:136211061-136223187:+	12127
SAMPLE_004859	FRAG_004859	hg38:19:1024941-1061834:-	36894
SAMPLE_004860	FRAG_004860	hg19:X:96804526-96850763:-	46238
SAMPLE_004861	FRAG_004861	hg38:18:45102430-45194147:+	91718
SAMPLE_004862	FRAG_004862	hg19:Y:169364449-169377728:+	13280
SAMPLE_004863	FRAG_004863	hg38:22:52685804-52722381:+	36578
SAMPLE_004864	FRAG_004864	hg19:6:198964438-198995636:+	31199
SAMPLE_004865	FRAG_004865	hg38:Y:53574709-53598721:+	24013
SAMPLE_004866	FRAG_004866	hg19:7:80188450-80206332:-	17883
SAMPLE_004867	FRAG_004867	hg38:2:121652883-121740107:+	87225
SAMPLE_004868	FRAG_004868	hg19:20:9453275-9471405:+	18131
SAMPLE_004869	FRAG_004869	hg38:Y:55804750-55900153:-	95404
SAMPLE_004870	FRAG_004870	hg19:21:81421555-81521221:-	99667
SAMPLE_004871	FRAG_004871	hg38:5:17983368-18074033:+	90666
SAMPLE_004872	FRAG_004872	hg19:16:3046228-3096283:+	50056
SAMPLE_004873	FRAG_004873	hg38:12:144084060-144089163:+	5104
SAMPLE_004874	FRAG_004874	hg19:22:30131803-30187398:+	55596
SAMPLE_004875	FRAG_004875	hg38:6:20652972-20681230:+	28259
SAMPLE_004876	FRAG_004876	hg19:14:117667004-117681716:+	14713
SAMPLE_004877	FRAG_004877	hg38:X:72441438-72463719:-	22282
SAMPLE_004878	FRAG_004878	hg19:15:160523029-160544158:+	21130
SAMPLE_004879	FRAG_004879	hg38:15:47207140-47263329:-	56190
SAMPLE_004880	FRAG_004880	hg19:9:70854600-70896482:+	41883
SAMPLE_004881	FRAG_004881	hg38:Y:53685732-53688856:-	3125
SAMPLE_004882	FRAG_004882	hg19:10:144733156-144782875:-	49720
SAMPLE_004883	FRAG_004883	hg38:3:31963363-32040067:+	76705
SAMPLE_004884	FRAG_004884	hg19:2:198837890-198868501:+	30612
SAMPLE_004885	FRAG_004885	hg38:18:106926522-106989846:+	63325
SAMPLE_004886	FRAG_004886	hg19:2:49262707-49331095:+	68389
SAMPLE_004887	FRAG_004887	hg38:5:14625293-14657312:+	32020
SAMPLE_004888	FRAG_004888	hg19:8:149250810-149321957:+	71148
SAMPLE_004889	FRAG_004889	hg38:11:145301901-145371222:+	69322
SAMPLE_004890	FRAG_004890	hg19:9:90140934-90175661:+	34728
SAMPLE_004891	FRAG_004891	hg38:6:115815402-115821670:-	6269
SAMPLE_004892	FRAG_004892	hg19:7:60192117-60210928:+	18812
SAMPLE_004893	FRAG_004893	hg38:17:168729222-168749096:-	19875
SAMPLE_004894	FRAG_004894	hg19:3:194520445-194576272:+	55828
SAMPLE_004895	FRAG_004895	hg38:Y:124721688-124764371:+	42684
SAMPLE_004896	FRAG_004896	hg19:22:91645684-91682399:+	36716
SAMPLE_004897	FRAG_004897	hg38:2:8334140-8336150:+	2011
SAMPLE_004898	FRAG_004898	hg19:Y:23450276-23454752:-	4477
SAMPLE_004899	FRAG_004899	hg38:6:172003907-172103700:+	99794
SAMPLE_004900	FRAG_004900	hg19:3:52116021-52206691:-	90671
SAMPLE_004901	FRAG_004901	hg38:4:145695123-145753159:-	58037
SAMPLE_004902	FRAG_004902	hg19:2:163368762-163451947:+	83186
SAMPLE_004903	FRAG_004903	hg38:Y:95848130-95868260:-	20131
SAMPLE_004904	FRAG_004904	hg19:13:31912370-32000972:-	88603
SAMPLE_004905	FRAG_004905	hg38:10:43754911-43789594:+	34684
SAMPLE_004906	FRAG_004906	hg19:18:162154767-162174657:-	19891
SAMPLE_004907	FRAG_004907	hg38:10:141182943-141247816:+	64874
SAMPLE_004908	FRAG_004908	hg19:5:78571725-78595256:+	23532
SAMPLE_004909	FRAG_004909	hg38:11:126862511-126912744:+	50234
SAMPLE_004910	FRAG_004910	hg19:17:126443319-126500793:+	57475
SAMPLE_004911	FRAG_004911	hg38:2:14113916-14192954:+	79039
SAMPLE_004912	FRAG_004912	hg19:22:66931195-66965941:-	34747
SAMPLE_004913	FRAG_004913	hg38:12:92667794-92751742:+	83949
SAMPLE_004914	FRAG_004914	hg19:12:139483356-139578737:-	95382
SAMPLE_004915	FRAG_004915	hg38:17:109765577-109785731:-	20155
SAMPLE_004916	FRAG_004916	hg19:19:64297557-64314170:-	16614
SAMPLE_004917	FRAG_004917	hg38:5:138353744-138389555:+	35812
SAMPLE_004918	FRAG_004918	hg19:11:178522785-178571723:+	48939
SAMPLE_004919	FRAG_004919	hg38:12:46697286-46738433:-	41148
SAMPLE_004920	FRAG_004920	hg19:Y:149322218-149328205:+	5988
SAMPLE_004921	FRAG_004921	hg38:21:15236936-15299008:-	62073
SAMPLE_004922	FRAG_004922	hg19:7:111107784-111139791:-	32008
SAMPLE_004923	FRAG_004923	hg38:20:5561889-5608928:+	47040
SAMPLE_004924	FRAG_004924	hg19:5:17297191-17306146:-	8956
SAMPLE_004925	FRAG_004925	hg38:2:106139877-106156420:-	16544
SAMPLE_004926	FRAG_004926	hg19:17:150194664-150211450:+	16787
SAMPLE_004927	FRAG_004927	hg38:9:197839693-197922187:-	82495
SAMPLE_004928	FRAG_004928	hg19:21:147962417-147986174:-	23758
SAMPLE_004929	FRAG_004929	hg38:16:139422327-139455464:+	33138
SAMPLE_004930	FRAG_004930	hg19:13:51381040-51475672:+	94633
SAMPLE_004931	FRAG_004931	hg38:13:66022367-66057967:+	35601
SAMPLE_004932	FRAG_004932	hg19:22:38983872-38992960:-	9089
SAMPLE_004933	FRAG_004933	hg38:20:80229023-80318376:+	89354
SAMPLE_004934	FRAG_004934	hg19:17:174190818-174266214:-	75397
SAMPLE_004935	FRAG_004935	hg38:14:43571948-43611452:+	39505
SAMPLE_004936	FRAG_004936	hg19:8:193465839-193521361:+	55523
SAMPLE_004937	FRAG_004937	hg38:12:195677055-195772220:-	95166
SAMPLE_004938	FRAG_004938	hg19:7:84103598-84117740:-	14143
SAMPLE_004939	FRAG_004939	hg38:3:11946490-12007539:-	61050
SAMPLE_004940	FRAG_004940	hg19:10:105657845-105741133:+	83289
SAMPLE_004941	FRAG_004941	hg38:12:101304923-101403764:-	98842
SAMPLE_004942	FRAG_004942	hg19:2:109254430-109279385:+	24956
SAMPLE_004943	FRAG_004943	hg38:Y:100065465-100154536:-	89072
SAMPLE_004944	FRAG_004944	hg19:18:51185434-51275479:-	90046
SAMPLE_004945	FRAG_004945	hg38:7:7244909-7340991:+	96083
SAMPLE_004946	FRAG_004946	hg19:16:83605501-83655449:-	49949
SAMPLE_004947	FRAG_004947	hg38:9:138702059-138740647:+	38589
SAMPLE_004948	FRAG_004948	hg19:8:30250119-30346402:-	96284
SAMPLE_004949	FRAG_004949	hg38:8:188208542-188281928:+	73387
SAMPLE_004950	FRAG_004950	hg19:9:195748490-195792446:+	43957
SAMPLE_004951	FRAG_004951	hg38:15:188150671-188231136:+	80466
SAMPLE_004952	FRAG_004952	hg19:22:92248999-92339709:+	90711
SAMPLE_004953	FRAG_004953	hg38:10:172552077-172642599:+	90523
SAMPLE_004954	FRAG_004954	hg19:10:55932597-55964398:+	31802
SAMPLE_004955	FRAG_004955	hg38:7:53164771-53211808:-	47038
SAMPLE_004956	FRAG_004956	hg19:19:191288004-191329800:+	41797
SAMPLE_004957	FRAG_004957	hg38:13:60560142-60656120:+	95979
SAMPLE_004958	FRAG_004958	hg19:4:26387252-26399555:-	12304
SAMPLE_004959	FRAG_004959	hg38:17:194609535-194671172:+	61638
SAMPLE_004960	FRAG_004960	hg19:18:163794425-163801258:+	6834
SAMPLE_004961	FRAG_004961	hg38:8:25540016-25618282:+	78267
SAMPLE_004962	FRAG_004962	hg19:16:37160125-37189038:-	28914
SAMPLE_004963	FRAG_004963	hg38:21:61590609-61633446:+	42838
SAMPLE_004964	FRAG_004964	hg19:14:195175690-195180744:+	5055
SAMPLE_004965	FRAG_004965	hg38:3:165248989-165347797:-	98809
SAMPLE_004966	FRAG_004966	hg19:11:26583991-26635521:-	51531
SAMPLE_004967	FRAG_004967	hg38:17:149323962-149377833:+	53872
SAMPLE_004968	FRAG_004968	hg19:1:57023433-57048157:+	24725
SAMPLE_004969	FRAG_004969	hg38:1:29654354-29731673:-	77320
SAMPLE_004970	FRAG_004970	hg19:14:148569824-148585004:+	15181
SAMPLE_004971	FRAG_004971	hg38:20:4521927-4591090:+	69164
SAMPLE_004972	FRAG_004972	hg19:X:90617702-90667653:-	49952
SAMPLE_004973	FRAG_004973	hg38:21:134506818-134599439:-	92622
SAMPLE_004974	FRAG_004974	hg19:Y:161006889-161044566:+	37678
SAMPLE_004975	FRAG_004975	hg38:Y:1825198-1880158:+	54961
SAMPLE_004976	FRAG_004976	hg19:13:164676538-164725259:-	48722
SAMPLE_004977	FRAG_004977	hg38:5:21468724-21476817:-	8094
SAMPLE_004978	FRAG_004978	hg19:20:34064173-34073966:-	9794
SAMPLE_004979	FRAG_004979	hg38:4:79448515-79519691:+	71177
SAMPLE_004980	FRAG_004980	hg19:8:143240867-143293401:-	52535
SAMPLE_004981	FRAG_004981	hg38:11:158452719-158456675:+	3957
SAMPLE_004982	FRAG_004982	hg19:14:46795272-46821291:+	26020
SAMPLE_004983	FRAG_004983	hg38:7:162588636-162668639:+	80004
SAMPLE_004984	FRAG_004984	hg19:3:122142756-122174730:-	31975
SAMPLE_004985	FRAG_004985	hg38:11:113278224-113322985:+	44762
SAMPLE_004986	FRAG_004986	hg19:3:10793294-10827235:-	33942
SAMPLE_004987	FRAG_004987	hg38:5:144909598-144978212:-	68615
SAMPLE_004988	FRAG_004988	hg19:Y:99471778-99477893:+	6116
SAMPLE_004989	FRAG_004989	hg38:11:133171048-133202696:-	31649
SAMPLE_004990	FRAG_004990	hg19:14:13444238-13501801:+	57564
SAMPLE_004991	FRAG_004991	hg38:4:35570848-35669171:-	98324
SAMPLE_004992	FRAG_004992	hg19:1:52791553-52797577:+	6025
SAMPLE_004993	FRAG_004993	hg38:17:97991662-98018792:-	27131
SAMPLE_004994	FRAG_004994	hg19:13:24724257-24804372:+	80116
SAMPLE_004995	FRAG_004995	hg38:13:184853616-184874299:-	20684
SAMPLE_004996	FRAG_004996	hg19:3:58137413-58179904:+	42492
SAMPLE_004997	FRAG_004997	hg38:6:69189831-69218982:-	29152
SAMPLE_004998	FRAG_004998	hg19:12:116371799-116379120:+	7322
SAMPLE_004999	FRAG_004999	hg38:14:30198712-30274189:-	75478
SAMPLE_005000	FRAG_005000	hg19:21:114943752-115007856:+	64105
SAMPLE_005001	FRAG_005001	hg38:20:141792285-141820421:-	28137
SAMPLE_005002	FRAG_005002	hg19:10:11829180-11927938:+	98759
SAMPLE_005003	FRAG_005003	hg38:8:149855706-149896051:+	40346
SAMPLE_005004	FRAG_005004	hg19:17:53095051-53154195:-	59145
SAMPLE_005005	FRAG_005005	hg38:10:129013346-129044964:+	31619
SAMPLE_005006	FRAG_005006	hg19:14:57897780-57904324:+	6545
SAMPLE_005007	FRAG_005007	hg38:21:165955880-166005439:+	49560
SAMPLE_005008	FRAG_005008	hg19:2:180053360-180067290:-	13931
SAMPLE_005009	FRAG_005009	hg38:15:187285395-187376478:+	91084
SAMPLE_005010	FRAG_005010	hg19:20:137204009-137210732:-	6724
SAMPLE_005011	FRAG_005011	hg38:19:190930761-191007392:+	76632
SAMPLE_005012	FRAG_005012	hg19:10:155105438-155143392:+	37955
SAMPLE_005013	FRAG_005013	hg38:1:122630234-122724403:-	94170
SAMPLE_005014	FRAG_005014	hg19:19:109140582-109162786:-	22205
SAMPLE_005015	FRAG_005015	hg38:20:101896296-101971861:-	75566
SAMPLE_005016	FRAG_005016	hg19:18:163312196-163396810:-	84615
SAMPLE_005017	FRAG_005017	hg38:3:80335432-80404378:+	68947
SAMPLE_005018	FRAG_005018	hg19:18:156499179-156547674:-	48496
SAMPLE_005019	FRAG_005019	hg38:21:67625899-67700946:+	75048
SAMPLE_005020	FRAG_005020	hg19:11:28633815-28708414:-	74600
SAMPLE_005021	FRAG_005021	hg38:1:84105817-84171909:+	66093
SAMPLE_005022	FRAG_005022	hg19:6:30086289-30111740:+	25452
SAMPLE_005023	FRAG_005023	hg38:8:38927841-38966931:-	39091
SAMPLE_005024	FRAG_005024	hg19:13:151283256-151357668:+	74413
SAMPLE_005025	FRAG_005025	hg38:14:188818272-188900326:+	82055
SAMPLE_005026	FRAG_005026	hg19:18:42607714-42670207:-	62494
SAMPLE_005027	FRAG_005027	hg38:21:123723723-123739651:-	15929
SAMPLE_005028	FRAG_005028	hg19:1:119645611-119730249:+	84639
SAMPLE_005029	FRAG_005029	hg38:Y:84081245-84110043:+	28799
SAMPLE_005030	FRAG_005030	hg19:17:60162463-60242487:-	80025
SAMPLE_005031	FRAG_005031	hg38:22:162705545-162792884:-	87340
SAMPLE_005032	FRAG_005032	hg19:21:140642412-140674887:+	32476
SAMPLE_005033	FRAG_005033	hg38:22:5697424-5771474:-	74051
SAMPLE_005034	FRAG_005034	hg19:1:110379979-110425656:+	45678
SAMPLE_005035	FRAG_005035	hg38:5:153006364-153097976:-	91613
SAMPLE_005036	FRAG_005036	hg19:11:148438762-148443185:+	4424
SAMPLE_005037	FRAG_005037	hg38:13:97293755-97371653:+	77899
SAMPLE_005038	FRAG_005038	hg19:14:72414179-72501305:+	87127
SAMPLE_005039	FRAG_005039	hg38:18:154790237-154840862:-	50626
SAMPLE_005040	FRAG_005040	hg19:12:170209051-170262886:+	53836
SAMPLE_005041	FRAG_005041	hg38:7:151805444-151807900:-	2457
SAMPLE_005042	FRAG_005042	hg19:14:181391744-181405121:+	13378
SAMPLE_005043	FRAG_005043	hg38:7:85206774-85276545:-	69772
SAMPLE_005044	FRAG_005044	hg19:4:52550586-52584106:-	33521
SAMPLE_005045	FRAG_005045	hg38:13:40984009-41055479:+	71471
SAMPLE_005046	FRAG_005046	hg19:19:137642037-137683265:-	41229
SAMPLE_005047	FRAG_005047	hg38:21:8906524-8912339:+	5816
SAMPLE_005048	FRAG_005048	hg19:16:61058322-61157430:+	99109
SAMPLE_005049	FRAG_005049	hg38:1:138948606-139036623:-	88018
SAMPLE_005050	FRAG_005050	hg19:20:105498242-105549947:+	51706
SAMPLE_005051	FRAG_005051	hg38:2:104934834-104950640:+	15807
SAMPLE_005052	FRAG_005052	hg19:3:180399455-180410598:+	11144
SAMPLE_005053	FRAG_005053	hg38:20:7841166-7885553:+	44388
SAMPLE_005054	FRAG_005054	hg19:3:142683557-142733233:+	49677
SAMPLE_005055	FRAG_005055	hg38:20:75959816-76045287:+	85472
SAMPLE_005056	FRAG_005056	hg19:10:163815146-163898202:+	83057
SAMPLE_005057	FRAG_005057	hg38:Y:15582363-15624987:-	42625
SAMPLE_005058	FRAG_005058	hg19:14:169990115-170013838:+	23724
SAMPLE_005059	FRAG_005059	hg38:19:173355216-173413821:-	58606
SAMPLE_005060	FRAG_005060	hg19:21:14502081-14521408:-	19328
SAMPLE_005061	FRAG_005061	hg38:8:76108301-76192358:-	84058
SAMPLE_005062	FRAG_005062	hg19:1:119285962-119351376:-	65415
SAMPLE_005063	FRAG_005063	hg38:20:105887925-105925320:+	37396
SAMPLE_005064	FRAG_005064	hg19:2:121534253-121628378:+	94126
SAMPLE_005065	FRAG_005065	hg38:Y:111500408-111553757:+	53350
SAMPLE_005066	FRAG_005066	hg19:20:93489566-93508047:+	18482
SAMPLE_005067	FRAG_005067	hg38:18:133095505-133108071:-	12567
SAMPLE_005068	FRAG_005068	hg19:13:44210541-44217291:+	6751
SAMPLE_005069	FRAG_005069	hg38:9:107643742-107647220:-	3479
SAMPLE_005070	FRAG_005070	hg19:3:54268130-54294223:+	26094
SAMPLE_005071	FRAG_005071	hg38:15:24940911-24971833:+	30923
SAMPLE_005072	FRAG_005072	hg19:11:192909582-192956988:+	47407
SAMPLE_005073	FRAG_005073	hg38:7:108726451-108772135:+	45685
SAMPLE_005074	FRAG_005074	hg19:15:22246888-22318780:-	71893
SAMPLE_005075	FRAG_005075	hg38:1:45096663-45124020:+	27358
SAMPLE_005076	FRAG_005076	hg19:3:44857741-44937266:+	79526
SAMPLE_005077	FRAG_005077	hg38:13:59752755-59768015:-	15261
SAMPLE_005078	FRAG_005078	hg19:8:180753207-180820984:-	67778
SAMPLE_005079	FRAG_005079	hg38:5:134076362-134138167:-	61806
SAMPLE_005080	FRAG_005080	hg19:13:52106675-52123068:+	16394
SAMPLE_005081	FRAG_005081	hg38:15:180281635-180291877:-	10243
SAMPLE_005082	FRAG_005082	hg19:10:160062779-160097959:+	35181
SAMPLE_005083	FRAG_005083	hg38:Y:156372192-156394802:-	22611
SAMPLE_005084	FRAG_005084	hg19:2:107189991-107208951:-	18961
SAMPLE_005085	FRAG_005085	hg38:17:26371510-26377645:-	6136
SAMPLE_005086	FRAG_005086	hg19:9:15200268-15238091:+	37824
SAMPLE_005087	FRAG_005087	hg38:15:184086065-184113419:-	27355
SAMPLE_005088	FRAG_005088	hg19:4:127271508-127324220:+	52713
SAMPLE_005089	FRAG_005089	hg38:5:199888247-199949459:-	61213
SAMPLE_005090	FRAG_005090	hg19:22:46719440-46787230:+	67791
SAMPLE_005091	FRAG_005091	hg38:3:44346135-44348470:+	2336
SAMPLE_005092	FRAG_005092	hg19:16:144946900-145024599:+	77700
SAMPLE_005093	FRAG_005093	hg38:4:52911497-52994344:-	82848
SAMPLE_005094	FRAG_005094	hg19:17:47068790-47124321:-	55532
SAMPLE_005095	FRAG_005095	hg38:Y:197287662-197352557:-	64896
SAMPLE_005096	FRAG_005096	hg19:8:115359006-115458841:+	99836
SAMPLE_005097	FRAG_005097	hg38:18:31866175-31898528:+	32354
SAMPLE_005098	FRAG_005098	hg19:18:86481025-86570853:-	89829
SAMPLE_005099	FRAG_005099	hg38:1:62447100-62491963:-	44864
SAMPLE_005100	FRAG_005100	hg19:Y:133291994-133295496:-	3503
SAMPLE_005101	FRAG_005101	hg38:13:32942467-33032192:-	89726
SAMPLE_005102	FRAG_005102	hg19:16:17398438-17490702:-	92265
SAMPLE_005103	FRAG_005103	hg38:16:109739093-109770518:+	31426
SAMPLE_005104	FRAG_005104	hg19:1:1604373-1652724:-	48352
SAMPLE_005105	FRAG_005105	hg38:18:23643203-23662527:+	19325
SAMPLE_005106	FRAG_005106	hg19:6:169892859-169922706:-	29848
SAMPLE_005107	FRAG_005107	hg38:11:43739529-43828355:+	88827
SAMPLE_005108	FRAG_005108	hg19:13:178047987-178137450:-	89464
SAMPLE_005109	FRAG_005109	hg38:1:145706715-145751129:-	44415
SAMPLE_005110	FRAG_005110	hg19:4:72110863-72201375:-	90513
SAMPLE_005111	FRAG_005111	hg38:19:197626193-197646397:+	20205
SAMPLE_005112	FRAG_005112	hg19:17:47765410-47851276:+	85867
SAMPLE_005113	FRAG_005113	hg38:19:88883767-88902451:-	18685
SAMPLE_005114	FRAG_005114	hg19:15:160496607-160596060:+	99454
SAMPLE_005115	FRAG_005115	hg38:18:144414193-144492107:-	77915
SAMPLE_005116	FRAG_005116	hg19:8:168352595-168409449:-	56855
SAMPLE_005117	FRAG_005117	hg38:18:43503255-43505872:+	2618
SAMPLE_005118	FRAG_005118	hg19:2:10102923-10146791:+	43869
SAMPLE_005119	FRAG_005119	hg38:22:117273051-117344628:-	71578
SAMPLE_005120	FRAG_005120	hg19:17:175045673-175084427:+	38755
SAMPLE_005121	FRAG_005121	hg38:10:91656279-91736154:+	79876
SAMPLE_005122	FRAG_005122	hg19:21:77119150-77130660:-	11511
SAMPLE_005123	FRAG_005123	hg38:15:147483185-147565743:-	82559
SAMPLE_005124	FRAG_005124	hg19:2:176780360-176871990:-	91631
SAMPLE_005125	FRAG_005125	hg38:3:49061301-49108584:+	47284
SAMPLE_005126	FRAG_005126	hg19:18:121146118-121199262:-	53145
SAMPLE_005127	FRAG_005127	hg38:16:145759215-145785402:+	26188
SAMPLE_005128	FRAG_005128	hg19:1:122334548-122415732:-	81185
SAMPLE_005129	FRAG_005129	hg38:13:165825871-165836592:+	10722
SAMPLE_005130	FRAG_005130	hg19:Y:179158516-179241304:-	82789
SAMPLE_005131	FRAG_005131	hg38:16:143860627-143941136:-	80510
