sample_id	gene_id	seq_loc	description
SAMPLE_058000	FRAG_058000	hg19:18:14964984-14996617:+	31634
SAMPLE_058001	FRAG_058001	hg38:3:97847425-97925030:+	77606
SAMPLE_058002	FRAG_058002	hg19:8:178036834-178109064:+	72231
SAMPLE_058003	FRAG_058003	hg38:X:99278314-99288921:-	10608
SAMPLE_058004	FRAG_058004	hg19:6:49646814-49698197:-	51384
SAMPLE_058005	FRAG_058005	hg38:17:104369062-104465379:-	96318
SAMPLE_058006	FRAG_058006	hg19:6:28155228-28219468:-	64241
SAMPLE_058007	FRAG_058007	hg38:9:139851385-139924042:-	72658
SAMPLE_058008	FRAG_058008	hg19:18:190159879-190255621:-	95743
SAMPLE_058009	FRAG_058009	hg38:21:54265346-54343585:+	78240
SAMPLE_058010	FRAG_058010	hg19:10:91898261-91969330:-	71070
SAMPLE_058011	FRAG_058011	hg38:3:122624955-122656979:+	32025
SAMPLE_058012	FRAG_058012	hg19:9:181714771-181723286:-	8516
SAMPLE_058013	FRAG_058013	hg38:22:96225041-96239902:-	14862
SAMPLE_058014	FRAG_058014	hg19:14:159459883-159531031:+	71149
SAMPLE_058015	FRAG_058015	hg38:14:3632883-3673495:-	40613
SAMPLE_058016	FRAG_058016	hg19:13:114827081-114863347:-	36267
SAMPLE_058017	FRAG_058017	hg38:22:34131601-34175484:-	43884
SAMPLE_058018	FRAG_058018	hg19:20:146981655-147017288:+	35634
SAMPLE_058019	FRAG_058019	hg38:11:8983692-8994134:+	10443
SAMPLE_058020	FRAG_058020	hg19:20:149950659-149995217:+	44559
SAMPLE_058021	FRAG_058021	hg38:4:165999368-166021258:-	21891
SAMPLE_058022	FRAG_058022	hg19:17:119791916-119796972:-	5057
SAMPLE_058023	FRAG_058023	hg38:13:49887684-49965691:-	78008
SAMPLE_058024	FRAG_058024	hg19:10:198316943-198318126:-	1184
SAMPLE_058025	FRAG_058025	hg38:10:43073485-43144322:+	70838
SAMPLE_058026	FRAG_058026	hg19:18:74880546-74946150:-	65605
SAMPLE_058027	FRAG_058027	hg38:15:155571821-155634304:+	62484
SAMPLE_058028	FRAG_058028	hg19:18:165097837-165152884:-	55048
SAMPLE_058029	FRAG_058029	hg38:11:53926138-53953530:+	27393
SAMPLE_058030	FRAG_058030	hg19:X:103689143-103751017:+	61875
SAMPLE_058031	FRAG_058031	hg38:X:177005506-177082942:-	77437
SAMPLE_058032	FRAG_058032	hg19:2:198269371-198339332:+	69962
SAMPLE_058033	FRAG_058033	hg38:12:116098553-116152385:+	53833
SAMPLE_058034	FRAG_058034	hg19:14:112334797-112411826:-	77030
SAMPLE_058035	FRAG_058035	hg38:22:192365225-192419141:+	53917
SAMPLE_058036	FRAG_058036	hg19:22:198129097-198185495:+	56399
SAMPLE_058037	FRAG_058037	hg38:11:45682267-45774361:+	92095
SAMPLE_058038	FRAG_058038	hg19:18:19094322-19160205:-	65884
SAMPLE_058039	FRAG_058039	hg38:8:70079339-70176625:-	97287
SAMPLE_058040	FRAG_058040	hg19:14:126846418-126912525:+	66108
SAMPLE_058041	FRAG_058041	hg38:15:27704828-27788891:-	84064
SAMPLE_058042	FRAG_058042	hg19:1:14562674-14622252:+	59579
SAMPLE_058043	FRAG_058043	hg38:1:69570497-69598932:+	28436
SAMPLE_058044	FRAG_058044	hg19:4:90502468-90568069:+	65602
SAMPLE_058045	FRAG_058045	hg38:8:107991576-108083460:+	91885
SAMPLE_058046	FRAG_058046	hg19:9:96098624-96170682:+	72059
SAMPLE_058047	FRAG_058047	hg38:10:56070463-56089703:+	19241
SAMPLE_058048	FRAG_058048	hg19:3:101677444-101731449:+	54006
SAMPLE_058049	FRAG_058049	hg38:6:162857843-162863047:+	5205
SAMPLE_058050	FRAG_058050	hg19:22:158056253-158115379:-	59127
SAMPLE_058051	FRAG_058051	hg38:12:166813607-166894772:+	81166
SAMPLE_058052	FRAG_058052	hg19:15:115840483-115842862:+	2380
SAMPLE_058053	FRAG_058053	hg38:21:2331243-2357764:-	26522
SAMPLE_058054	FRAG_058054	hg19:22:20130076-20215666:+	85591
SAMPLE_058055	FRAG_058055	hg38:14:127221138-127247500:-	26363
SAMPLE_058056	FRAG_058056	hg19:17:50314350-50398048:-	83699
SAMPLE_058057	FRAG_058057	hg38:5:147976537-148041103:-	64567
SAMPLE_058058	FRAG_058058	hg19:3:143086521-143180667:+	94147
SAMPLE_058059	FRAG_058059	hg38:5:146931541-146991463:+	59923
SAMPLE_058060	FRAG_058060	hg19:9:157025101-157095812:-	70712
SAMPLE_058061	FRAG_058061	hg38:4:165762394-165793996:-	31603
SAMPLE_058062	FRAG_058062	hg19:15:162376762-162411817:+	35056
SAMPLE_058063	FRAG_058063	hg38:22:119260731-119334527:-	73797
SAMPLE_058064	FRAG_058064	hg19:9:56895895-56905576:+	9682
SAMPLE_058065	FRAG_058065	hg38:5:95377625-95439936:+	62312
SAMPLE_058066	FRAG_058066	hg19:14:37506195-37527814:+	21620
SAMPLE_058067	FRAG_058067	hg38:6:143406420-143468884:-	62465
SAMPLE_058068	FRAG_058068	hg19:9:140480837-140553201:-	72365
SAMPLE_058069	FRAG_058069	hg38:20:73622900-73653703:-	30804
SAMPLE_058070	FRAG_058070	hg19:6:13965961-14049430:-	83470
SAMPLE_058071	FRAG_058071	hg38:22:75503341-75512774:-	9434
SAMPLE_058072	FRAG_058072	hg19:4:160868574-160926037:+	57464
SAMPLE_058073	FRAG_058073	hg38:11:109660158-109700852:+	40695
SAMPLE_058074	FRAG_058074	hg19:11:182861792-182923926:-	62135
SAMPLE_058075	FRAG_058075	hg38:15:40382553-40419418:-	36866
SAMPLE_058076	FRAG_058076	hg19:6:20469888-20499155:-	29268
SAMPLE_058077	FRAG_058077	hg38:18:63411665-63457078:+	45414
SAMPLE_058078	FRAG_058078	hg19:5:106416153-106506267:-	90115
SAMPLE_058079	FRAG_058079	hg38:Y:158448680-158521843:-	73164
SAMPLE_058080	FRAG_058080	hg19:11:162427701-162492827:-	65127
SAMPLE_058081	FRAG_058081	hg38:4:68678689-68691905:-	13217
SAMPLE_058082	FRAG_058082	hg19:20:72386456-72444800:+	58345
SAMPLE_058083	FRAG_058083	hg38:4:197259021-197277238:-	18218
SAMPLE_058084	FRAG_058084	hg19:17:167386875-167390596:-	3722
SAMPLE_058085	FRAG_058085	hg38:22:175036512-175120817:+	84306
SAMPLE_058086	FRAG_058086	hg19:12:152917988-152920536:-	2549
SAMPLE_058087	FRAG_058087	hg38:X:75628881-75646006:+	17126
SAMPLE_058088	FRAG_058088	hg19:10:64581007-64678466:-	97460
SAMPLE_058089	FRAG_058089	hg38:20:188742264-188792381:-	50118
SAMPLE_058090	FRAG_058090	hg19:13:162903539-162970572:-	67034
SAMPLE_058091	FRAG_058091	hg38:3:166138829-166198989:+	60161
SAMPLE_058092	FRAG_058092	hg19:15:39263488-39314839:+	51352
SAMPLE_058093	FRAG_058093	hg38:13:108357228-108386215:-	28988
SAMPLE_058094	FRAG_058094	hg19:Y:98983085-99078201:-	95117
SAMPLE_058095	FRAG_058095	hg38:12:194924100-195013606:+	89507
SAMPLE_058096	FRAG_058096	hg19:1:56293092-56345301:+	52210
SAMPLE_058097	FRAG_058097	hg38:13:74365008-74368975:+	3968
SAMPLE_058098	FRAG_058098	hg19:16:38927984-38965511:+	37528
SAMPLE_058099	FRAG_058099	hg38:16:44993952-45057484:-	63533
SAMPLE_058100	FRAG_058100	hg19:6:145305767-145316998:-	11232
SAMPLE_058101	FRAG_058101	hg38:5:122116639-122146588:+	29950
SAMPLE_058102	FRAG_058102	hg19:18:187402701-187463732:+	61032
SAMPLE_058103	FRAG_058103	hg38:21:47480821-47553484:-	72664
SAMPLE_058104	FRAG_058104	hg19:17:150719913-150788230:+	68318
SAMPLE_058105	FRAG_058105	hg38:22:126701373-126718707:+	17335
SAMPLE_058106	FRAG_058106	hg19:1:22508563-22514016:+	5454
SAMPLE_058107	FRAG_058107	hg38:Y:42032746-42067234:+	34489
SAMPLE_058108	FRAG_058108	hg19:Y:88073173-88156156:+	82984
SAMPLE_058109	FRAG_058109	hg38:2:84102527-84133067:-	30541
SAMPLE_058110	FRAG_058110	hg19:17:176220201-176258472:-	38272
SAMPLE_058111	FRAG_058111	hg38:19:3673833-3765829:-	91997
SAMPLE_058112	FRAG_058112	hg19:14:188847603-188940791:+	93189
SAMPLE_058113	FRAG_058113	hg38:11:188393200-188463845:+	70646
SAMPLE_058114	FRAG_058114	hg19:13:104135646-104216507:+	80862
SAMPLE_058115	FRAG_058115	hg38:9:73067811-73068508:-	698
SAMPLE_058116	FRAG_058116	hg19:2:110563889-110648925:-	85037
SAMPLE_058117	FRAG_058117	hg38:13:108862487-108896284:-	33798
SAMPLE_058118	FRAG_058118	hg19:15:78380238-78426596:-	46359
SAMPLE_058119	FRAG_058119	hg38:18:29971409-30043940:+	72532
SAMPLE_058120	FRAG_058120	hg19:19:173774027-173824497:-	50471
SAMPLE_058121	FRAG_058121	hg38:14:86086909-86146920:-	60012
SAMPLE_058122	FRAG_058122	hg19:X:158035065-158054555:+	19491
SAMPLE_058123	FRAG_058123	hg38:17:17187241-17232828:-	45588
SAMPLE_058124	FRAG_058124	hg19:10:8397260-8439310:-	42051
SAMPLE_058125	FRAG_058125	hg38:13:17031686-17094208:-	62523
SAMPLE_058126	FRAG_058126	hg19:8:16551504-16557376:-	5873
SAMPLE_058127	FRAG_058127	hg38:19:121882729-121939788:+	57060
SAMPLE_058128	FRAG_058128	hg19:6:191547749-191644808:+	97060
SAMPLE_058129	FRAG_058129	hg38:4:152909390-152979308:-	69919
SAMPLE_058130	FRAG_058130	hg19:Y:33381261-33457651:-	76391
SAMPLE_058131	FRAG_058131	hg38:1:165259713-165349557:+	89845
SAMPLE_058132	FRAG_058132	hg19:9:178894319-178897919:-	3601
SAMPLE_058133	FRAG_058133	hg38:2:66941236-67018894:+	77659
SAMPLE_058134	FRAG_058134	hg19:12:184388063-184389295:-	1233
SAMPLE_058135	FRAG_058135	hg38:7:163097811-163197621:+	99811
SAMPLE_058136	FRAG_058136	hg19:13:90541464-90595665:-	54202
SAMPLE_058137	FRAG_058137	hg38:2:177823993-177838312:-	14320
SAMPLE_058138	FRAG_058138	hg19:X:124847594-124938157:-	90564
SAMPLE_058139	FRAG_058139	hg38:7:56285710-56326940:+	41231
SAMPLE_058140	FRAG_058140	hg19:11:25534751-25583115:+	48365
SAMPLE_058141	FRAG_058141	hg38:3:79779218-79850064:+	70847
SAMPLE_058142	FRAG_058142	hg19:12:116891483-116922183:+	30701
SAMPLE_058143	FRAG_058143	hg38:8:187814126-187866966:+	52841
SAMPLE_058144	FRAG_058144	hg19:12:119253623-119319431:+	65809
SAMPLE_058145	FRAG_058145	hg38:13:142442812-142444758:-	1947
SAMPLE_058146	FRAG_058146	hg19:3:169204342-169221311:+	16970
SAMPLE_058147	FRAG_058147	hg38:20:177742630-177831155:+	88526
SAMPLE_058148	FRAG_058148	hg19:5:39113540-39140870:-	27331
SAMPLE_058149	FRAG_058149	hg38:17:165403238-165474613:+	71376
SAMPLE_058150	FRAG_058150	hg19:15:124506573-124516072:-	9500
SAMPLE_058151	FRAG_058151	hg38:19:83384023-83397071:+	13049
SAMPLE_058152	FRAG_058152	hg19:20:81331203-81373207:-	42005
SAMPLE_058153	FRAG_058153	hg38:2:177323159-177409614:-	86456
SAMPLE_058154	FRAG_058154	hg19:12:181991355-182062002:-	70648
SAMPLE_058155	FRAG_058155	hg38:1:194816358-194887683:+	71326
SAMPLE_058156	FRAG_058156	hg19:19:184938368-184962304:-	23937
SAMPLE_058157	FRAG_058157	hg38:22:24551134-24623547:-	72414
SAMPLE_058158	FRAG_058158	hg19:9:184538177-184629937:-	91761
SAMPLE_058159	FRAG_058159	hg38:14:142719844-142742764:-	22921
SAMPLE_058160	FRAG_058160	hg19:16:191625259-191639750:-	14492
SAMPLE_058161	FRAG_058161	hg38:17:197206870-197212985:-	6116
SAMPLE_058162	FRAG_058162	hg19:X:22085238-22133984:+	48747
SAMPLE_058163	FRAG_058163	hg38:3:12512530-12551291:-	38762
SAMPLE_058164	FRAG_058164	hg19:5:48411729-48493596:-	81868
SAMPLE_058165	FRAG_058165	hg38:18:40886624-40981767:-	95144
SAMPLE_058166	FRAG_058166	hg19:13:105808559-105894444:-	85886
SAMPLE_058167	FRAG_058167	hg38:21:78116813-78172335:+	55523
SAMPLE_058168	FRAG_058168	hg19:16:32988424-33010845:+	22422
SAMPLE_058169	FRAG_058169	hg38:18:5585780-5646787:-	61008
SAMPLE_058170	FRAG_058170	hg19:15:137490200-137504626:-	14427
SAMPLE_058171	FRAG_058171	hg38:9:13392266-13469164:+	76899
SAMPLE_058172	FRAG_058172	hg19:20:119782612-119847266:+	64655
SAMPLE_058173	FRAG_058173	hg38:12:173732125-173805394:+	73270
SAMPLE_058174	FRAG_058174	hg19:21:27665266-27690201:+	24936
SAMPLE_058175	FRAG_058175	hg38:7:40176177-40238697:-	62521
SAMPLE_058176	FRAG_058176	hg19:X:57682186-57731911:-	49726
SAMPLE_058177	FRAG_058177	hg38:4:14359545-14423189:+	63645
SAMPLE_058178	FRAG_058178	hg19:17:127835203-127904445:-	69243
SAMPLE_058179	FRAG_058179	hg38:6:128741241-128759249:+	18009
SAMPLE_058180	FRAG_058180	hg19:5:199485637-199492737:+	7101
SAMPLE_058181	FRAG_058181	hg38:14:162074185-162086030:+	11846
SAMPLE_058182	FRAG_058182	hg19:X:12941969-12955000:-	13032
SAMPLE_058183	FRAG_058183	hg38:9:187449195-187488055:+	38861
SAMPLE_058184	FRAG_058184	hg19:5:102419242-102455846:+	36605
SAMPLE_058185	FRAG_058185	hg38:19:8555354-8565942:-	10589
SAMPLE_058186	FRAG_058186	hg19:16:114904461-114920475:+	16015
SAMPLE_058187	FRAG_058187	hg38:15:71807381-71876789:+	69409
SAMPLE_058188	FRAG_058188	hg19:10:131121156-131219148:+	97993
SAMPLE_058189	FRAG_058189	hg38:16:38588744-38645109:+	56366
SAMPLE_058190	FRAG_058190	hg19:X:161461281-161481164:+	19884
SAMPLE_058191	FRAG_058191	hg38:6:163121767-163176559:-	54793
SAMPLE_058192	FRAG_058192	hg19:9:187969006-188035270:+	66265
SAMPLE_058193	FRAG_058193	hg38:X:11060084-11094092:-	34009
SAMPLE_058194	FRAG_058194	hg19:22:164400830-164483807:-	82978
SAMPLE_058195	FRAG_058195	hg38:4:78587558-78652101:-	64544
SAMPLE_058196	FRAG_058196	hg19:3:98280801-98313149:+	32349
SAMPLE_058197	FRAG_058197	hg38:21:13178208-13260622:+	82415
SAMPLE_058198	FRAG_058198	hg19:1:27815283-27879863:-	64581
SAMPLE_058199	FRAG_058199	hg38:19:62964825-63015300:+	50476
SAMPLE_058200	FRAG_058200	hg19:X:98193826-98207354:-	13529
SAMPLE_058201	FRAG_058201	hg38:2:76953355-76972728:+	19374
SAMPLE_058202	FRAG_058202	hg19:Y:163016784-163051834:-	35051
SAMPLE_058203	FRAG_058203	hg38:2:9430793-9433927:+	3135
SAMPLE_058204	FRAG_058204	hg19:22:124066041-124157594:-	91554
SAMPLE_058205	FRAG_058205	hg38:9:32407703-32486088:-	78386
SAMPLE_058206	FRAG_058206	hg19:12:21883024-21914144:-	31121
SAMPLE_058207	FRAG_058207	hg38:Y:78281696-78295412:-	13717
SAMPLE_058208	FRAG_058208	hg19:2:173573519-173603699:+	30181
SAMPLE_058209	FRAG_058209	hg38:7:111906707-111910881:-	4175
SAMPLE_058210	FRAG_058210	hg19:1:176025509-176117978:+	92470
SAMPLE_058211	FRAG_058211	hg38:19:128083727-128152450:-	68724
SAMPLE_058212	FRAG_058212	hg19:18:125644011-125738908:-	94898
SAMPLE_058213	FRAG_058213	hg38:4:141813625-141912536:+	98912
SAMPLE_058214	FRAG_058214	hg19:16:14413959-14512585:-	98627
SAMPLE_058215	FRAG_058215	hg38:22:162194376-162249846:+	55471
SAMPLE_058216	FRAG_058216	hg19:12:53758180-53857855:-	99676
SAMPLE_058217	FRAG_058217	hg38:11:57932296-57942979:-	10684
SAMPLE_058218	FRAG_058218	hg19:20:179452182-179454518:+	2337
SAMPLE_058219	FRAG_058219	hg38:18:167440399-167444247:-	3849
SAMPLE_058220	FRAG_058220	hg19:4:40549441-40577847:-	28407
SAMPLE_058221	FRAG_058221	hg38:10:25019113-25028759:-	9647
SAMPLE_058222	FRAG_058222	hg19:8:165918019-165991112:+	73094
SAMPLE_058223	FRAG_058223	hg38:19:159790610-159850125:-	59516
SAMPLE_058224	FRAG_058224	hg19:4:6840171-6926509:-	86339
SAMPLE_058225	FRAG_058225	hg38:13:62398618-62430419:+	31802
SAMPLE_058226	FRAG_058226	hg19:18:160376261-160377429:+	1169
SAMPLE_058227	FRAG_058227	hg38:17:141550612-141567662:-	17051
SAMPLE_058228	FRAG_058228	hg19:18:87984770-88074956:-	90187
SAMPLE_058229	FRAG_058229	hg38:22:30302202-30360202:-	58001
SAMPLE_058230	FRAG_058230	hg19:4:92909788-92911529:+	1742
SAMPLE_058231	FRAG_058231	hg38:Y:133218603-133223654:+	5052
SAMPLE_058232	FRAG_058232	hg19:7:5972994-6002583:-	29590
SAMPLE_058233	FRAG_058233	hg38:11:95171751-95268721:-	96971
SAMPLE_058234	FRAG_058234	hg19:5:101419828-101518060:-	98233
SAMPLE_058235	FRAG_058235	hg38:1:94424820-94436457:+	11638
SAMPLE_058236	FRAG_058236	hg19:22:6977979-7066428:+	88450
SAMPLE_058237	FRAG_058237	hg38:Y:136654884-136734605:-	79722
SAMPLE_058238	FRAG_058238	hg19:20:118552025-118597421:-	45397
SAMPLE_058239	FRAG_058239	hg38:1:153431628-153516711:+	85084
SAMPLE_058240	FRAG_058240	hg19:10:170782395-170882392:+	99998
SAMPLE_058241	FRAG_058241	hg38:3:89101062-89149320:-	48259
SAMPLE_058242	FRAG_058242	hg19:4:73394791-73415509:+	20719
SAMPLE_058243	FRAG_058243	hg38:17:54244180-54246017:+	1838
SAMPLE_058244	FRAG_058244	hg19:2:96004128-96017415:+	13288
SAMPLE_058245	FRAG_058245	hg38:19:51433429-51479356:+	45928
SAMPLE_058246	FRAG_058246	hg19:15:67842169-67856567:+	14399
SAMPLE_058247	FRAG_058247	hg38:1:145012522-145107769:+	95248
SAMPLE_058248	FRAG_058248	hg19:22:29313048-29330274:+	17227
SAMPLE_058249	FRAG_058249	hg38:12:50921447-50948719:+	27273
SAMPLE_058250	FRAG_058250	hg19:5:23821536-23870336:+	48801
SAMPLE_058251	FRAG_058251	hg38:19:74654575-74696334:+	41760
SAMPLE_058252	FRAG_058252	hg19:13:131299750-131344321:+	44572
SAMPLE_058253	FRAG_058253	hg38:19:146505877-146579861:+	73985
SAMPLE_058254	FRAG_058254	hg19:10:199054943-199099487:-	44545
SAMPLE_058255	FRAG_058255	hg38:1:148406965-148486233:-	79269
SAMPLE_058256	FRAG_058256	hg19:2:1998222-2075911:+	77690
SAMPLE_058257	FRAG_058257	hg38:11:82575942-82651093:-	75152
SAMPLE_058258	FRAG_058258	hg19:1:189520095-189599201:-	79107
SAMPLE_058259	FRAG_058259	hg38:16:51555753-51609012:+	53260
SAMPLE_058260	FRAG_058260	hg19:5:47807608-47871328:-	63721
SAMPLE_058261	FRAG_058261	hg38:20:111226686-111302529:+	75844
SAMPLE_058262	FRAG_058262	hg19:1:149450134-149465829:+	15696
SAMPLE_058263	FRAG_058263	hg38:17:96043220-96089685:+	46466
SAMPLE_058264	FRAG_058264	hg19:9:60413992-60501773:+	87782
SAMPLE_058265	FRAG_058265	hg38:6:88860757-88885512:-	24756
SAMPLE_058266	FRAG_058266	hg19:19:134666916-134739768:+	72853
SAMPLE_058267	FRAG_058267	hg38:1:107721903-107780520:+	58618
SAMPLE_058268	FRAG_058268	hg19:11:153381530-153402222:-	20693
SAMPLE_058269	FRAG_058269	hg38:4:100334910-100354837:-	19928
SAMPLE_058270	FRAG_058270	hg19:1:198655303-198750694:+	95392
SAMPLE_058271	FRAG_058271	hg38:X:122967892-123025256:-	57365
SAMPLE_058272	FRAG_058272	hg19:4:111546332-111618570:-	72239
SAMPLE_058273	FRAG_058273	hg38:14:60565254-60574123:-	8870
SAMPLE_058274	FRAG_058274	hg19:9:27392318-27475906:+	83589
SAMPLE_058275	FRAG_058275	hg38:X:111743702-111838887:+	95186
SAMPLE_058276	FRAG_058276	hg19:16:95004795-95061188:+	56394
SAMPLE_058277	FRAG_058277	hg38:Y:15167477-15262563:-	95087
SAMPLE_058278	FRAG_058278	hg19:13:141864594-141895915:-	31322
SAMPLE_058279	FRAG_058279	hg38:X:158324893-158326157:-	1265
SAMPLE_058280	FRAG_058280	hg19:19:177613384-177641467:-	28084
SAMPLE_058281	FRAG_058281	hg38:11:14396632-14405612:+	8981
SAMPLE_058282	FRAG_058282	hg19:18:136553445-136565614:-	12170
SAMPLE_058283	FRAG_058283	hg38:12:38606632-38686186:-	79555
SAMPLE_058284	FRAG_058284	hg19:9:61736429-61746205:-	9777
SAMPLE_058285	FRAG_058285	hg38:1:169935434-169964533:+	29100
SAMPLE_058286	FRAG_058286	hg19:5:94229121-94321524:-	92404
SAMPLE_058287	FRAG_058287	hg38:7:124849184-124871897:-	22714
SAMPLE_058288	FRAG_058288	hg19:20:43853702-43926281:+	72580
SAMPLE_058289	FRAG_058289	hg38:14:131116017-131213409:-	97393
SAMPLE_058290	FRAG_058290	hg19:21:165703044-165779287:+	76244
SAMPLE_058291	FRAG_058291	hg38:18:160337960-160401592:+	63633
SAMPLE_058292	FRAG_058292	hg19:10:18668709-18767156:-	98448
SAMPLE_058293	FRAG_058293	hg38:16:113807604-113875578:-	67975
SAMPLE_058294	FRAG_058294	hg19:9:25262088-25345009:+	82922
SAMPLE_058295	FRAG_058295	hg38:13:123878645-123946281:-	67637
SAMPLE_058296	FRAG_058296	hg19:15:179248694-179317981:+	69288
SAMPLE_058297	FRAG_058297	hg38:4:45668871-45753605:+	84735
SAMPLE_058298	FRAG_058298	hg19:15:181283945-181350254:+	66310
SAMPLE_058299	FRAG_058299	hg38:6:69564155-69629473:+	65319
SAMPLE_058300	FRAG_058300	hg19:1:116020049-116059668:+	39620
SAMPLE_058301	FRAG_058301	hg38:X:9073442-9170920:-	97479
SAMPLE_058302	FRAG_058302	hg19:1:58391335-58461280:-	69946
SAMPLE_058303	FRAG_058303	hg38:X:55560145-55622470:-	62326
SAMPLE_058304	FRAG_058304	hg19:12:2170707-2261392:-	90686
SAMPLE_058305	FRAG_058305	hg38:10:94142939-94238703:-	95765
SAMPLE_058306	FRAG_058306	hg19:12:122258640-122350743:-	92104
SAMPLE_058307	FRAG_058307	hg38:8:19753068-19848601:+	95534
SAMPLE_058308	FRAG_058308	hg19:4:8281424-8309855:+	28432
SAMPLE_058309	FRAG_058309	hg38:14:98932271-99007027:+	74757
SAMPLE_058310	FRAG_058310	hg19:22:124916619-124973150:-	56532
SAMPLE_058311	FRAG_058311	hg38:4:138470034-138568942:-	98909
SAMPLE_058312	FRAG_058312	hg19:9:127837054-127925398:+	88345
SAMPLE_058313	FRAG_058313	hg38:11:53642422-53650369:-	7948
SAMPLE_058314	FRAG_058314	hg19:17:146226867-146302456:-	75590
SAMPLE_058315	FRAG_058315	hg38:16:78293271-78368452:+	75182
SAMPLE_058316	FRAG_058316	hg19:5:37663231-37698363:+	35133
SAMPLE_058317	FRAG_058317	hg38:19:58714609-58776971:+	62363
SAMPLE_058318	FRAG_058318	hg19:7:78861201-78912368:+	51168
SAMPLE_058319	FRAG_058319	hg38:Y:53984185-54045261:+	61077
SAMPLE_058320	FRAG_058320	hg19:19:54484548-54521110:-	36563
SAMPLE_058321	FRAG_058321	hg38:6:28277446-28354775:+	77330
SAMPLE_058322	FRAG_058322	hg19:19:46020666-46036432:+	15767
SAMPLE_058323	FRAG_058323	hg38:21:181705111-181710904:-	5794
SAMPLE_058324	FRAG_058324	hg19:18:113868303-113911944:+	43642
SAMPLE_058325	FRAG_058325	hg38:18:171158751-171212416:-	53666
SAMPLE_058326	FRAG_058326	hg19:11:173177060-173219479:+	42420
SAMPLE_058327	FRAG_058327	hg38:21:192370482-192380148:+	9667
SAMPLE_058328	FRAG_058328	hg19:5:162355670-162418802:-	63133
SAMPLE_058329	FRAG_058329	hg38:18:93022659-93050714:-	28056
SAMPLE_058330	FRAG_058330	hg19:2:95943281-95943873:+	593
SAMPLE_058331	FRAG_058331	hg38:4:177277011-177284422:-	7412
SAMPLE_058332	FRAG_058332	hg19:1:173806054-173814108:-	8055
SAMPLE_058333	FRAG_058333	hg38:15:8948235-8969861:+	21627
SAMPLE_058334	FRAG_058334	hg19:17:90003446-90076166:-	72721
SAMPLE_058335	FRAG_058335	hg38:Y:94725122-94812718:-	87597
SAMPLE_058336	FRAG_058336	hg19:8:127427410-127482245:-	54836
SAMPLE_058337	FRAG_058337	hg38:16:159133491-159176524:-	43034
SAMPLE_058338	FRAG_058338	hg19:1:154581682-154654857:-	73176
SAMPLE_058339	FRAG_058339	hg38:5:147203996-147277532:-	73537
SAMPLE_058340	FRAG_058340	hg19:19:148141096-148180013:-	38918
SAMPLE_058341	FRAG_058341	hg38:16:143329101-143337895:-	8795
SAMPLE_058342	FRAG_058342	hg19:9:44313713-44357848:+	44136
SAMPLE_058343	FRAG_058343	hg38:17:191039227-191118605:-	79379
SAMPLE_058344	FRAG_058344	hg19:17:192633544-192685755:+	52212
SAMPLE_058345	FRAG_058345	hg38:10:81953012-82009098:-	56087
SAMPLE_058346	FRAG_058346	hg19:9:158200710-158206803:-	6094
SAMPLE_058347	FRAG_058347	hg38:2:176686349-176737925:-	51577
SAMPLE_058348	FRAG_058348	hg19:22:54290201-54379142:-	88942
SAMPLE_058349	FRAG_058349	hg38:X:153670490-153752760:+	82271
SAMPLE_058350	FRAG_058350	hg19:9:84921584-85010826:-	89243
SAMPLE_058351	FRAG_058351	hg38:4:165127329-165174042:-	46714
SAMPLE_058352	FRAG_058352	hg19:10:130496960-130524244:-	27285
SAMPLE_058353	FRAG_058353	hg38:17:154152703-154248435:+	95733
SAMPLE_058354	FRAG_058354	hg19:9:144629231-144676218:-	46988
SAMPLE_058355	FRAG_058355	hg38:11:156458683-156553193:+	94511
SAMPLE_058356	FRAG_058356	hg19:11:176284778-176321469:+	36692
SAMPLE_058357	FRAG_058357	hg38:16:51606272-51626262:+	19991
SAMPLE_058358	FRAG_058358	hg19:7:180234812-180321492:-	86681
SAMPLE_058359	FRAG_058359	hg38:2:170452814-170531926:+	79113
SAMPLE_058360	FRAG_058360	hg19:22:166018639-166101396:+	82758
SAMPLE_058361	FRAG_058361	hg38:15:25784641-25820349:+	35709
SAMPLE_058362	FRAG_058362	hg19:2:123362032-123455029:-	92998
SAMPLE_058363	FRAG_058363	hg38:6:23758055-23846382:-	88328
SAMPLE_058364	FRAG_058364	hg19:17:182303166-182316266:+	13101
SAMPLE_058365	FRAG_058365	hg38:9:53161270-53242249:+	80980
SAMPLE_058366	FRAG_058366	hg19:15:185770905-185773211:+	2307
SAMPLE_058367	FRAG_058367	hg38:22:140933074-140936483:-	3410
SAMPLE_058368	FRAG_058368	hg19:X:130474889-130537783:-	62895
